conv_id,turn,speaker,message,message_clean,intent,topic_name,slang_level,final_satisfaction,source
1050,3,customer,Hủy rồi thì bao lâu mình mới nhận lại được tiền vào thẻ ngân hàng?,,,Thanh toán,light,satisfied,xlsx
1050,4,agent,Dạ tiền sẽ hoàn lại vào thẻ của bạn trong vòng 3-7 ngày tùy ngân hàng ạ.,,,Thanh toán,light,satisfied,xlsx
1051,1,customer,Shop ơi mình nhận được bộ bát đĩa mà bị vỡ mất 2 cái bát rồi.,,,Khiếu nại,light,satisfied,xlsx
1051,2,agent,"Dạ shop rất tiếc, chắc do bên vận chuyển quăng quật mạnh tay trong lúc giao hàng ạ.",,,Khiếu nại,light,satisfied,xlsx
1051,3,customer,Giờ mình phải chụp ảnh những cái vỡ gửi shop hay sao để được bù hàng?,,,Khiếu nại,light,satisfied,xlsx
1051,4,agent,"Dạ bạn gửi ảnh bát vỡ và hóa đơn dán trên hộp, shop sẽ gửi bù ngay 2 cái mới ạ.",,,Khiếu nại,light,satisfied,xlsx
1052,1,customer,Sản phẩm này có bảo hành 1 đổi 1 trong vòng 1 năm ko hả shop?,,,Bảo hành,light,neutral,xlsx
1052,2,agent,"Dạ shop bảo hành 1 đổi 1 trong 30 ngày đầu, sau đó là bảo hành sửa chữa 12 tháng ạ.",,,Bảo hành,light,neutral,xlsx
1052,3,customer,Thế sau 1 năm mà hỏng thì shop có nhận sửa dịch vụ có phí ko?,,,Bảo hành,light,neutral,xlsx
1052,4,agent,"Dạ có ạ, shop vẫn hỗ trợ khách cũ sửa chữa với chi phí linh kiện gốc thôi ạ.",,,Bảo hành,light,neutral,xlsx
1053,1,customer,Shop ơi mình muốn mua hàng hỏa tốc mà sao app báo khu vực này ko hỗ trợ?,,,Giao hàng,light,neutral,xlsx
1053,2,agent,Dạ do khoảng cách giữa shop và mình quá 15km nên app ko cho đặt hỏa tốc ạ.,,,Giao hàng,light,neutral,xlsx
1053,3,customer,"Vậy shop có cách nào gửi ngoài cho mình ko, mình đang cần gấp tối nay.",,,Giao hàng,light,neutral,xlsx
1053,4,agent,"Dạ bạn nhắn địa chỉ và sđt, shop sẽ gọi Ahamove giao ngoài cho mình nhé.",,,Giao hàng,light,neutral,xlsx
1054,1,customer,Cái túi này làm bằng da bò thật hay da PU vậy shop?,,,Thông số SP,light,satisfied,xlsx
1054,2,agent,"Dạ đây là dòng da PU cao cấp, có độ bền và độ bóng ko kém gì da thật ạ.",,,Thông số SP,light,satisfied,xlsx
1054,3,customer,Dùng lâu nó có bị nổ da hay bong tróc từng mảng ko bạn?,,,Thông số SP,light,satisfied,xlsx
1054,4,agent,"Dạ chất liệu PU này rất bền, nếu mình ko để nơi quá ẩm hay quá nóng thì dùng 2-3 năm vô tư ạ.",,,Thông số SP,light,satisfied,xlsx
1055,1,customer,"Shop ơi mình nhận hàng rồi nhưng shipper ko cho mình đồng kiểm, bực quá.",,,Khiếu nại,medium,neutral,xlsx
1055,2,agent,"Dạ quy định sàn là ko cho xem hàng trước, nhưng shop hỗ trợ trả hàng nếu có lỗi ạ.",,,Khiếu nại,medium,neutral,xlsx
1055,3,customer,"Mình sợ bên trong ko đúng mẫu, giờ lỡ nhận rồi có vấn đề gì shop chịu ko?",,,Khiếu nại,medium,neutral,xlsx
1055,4,agent,"Dạ bạn cứ quay lại clip unboxing, nếu sai mẫu shop chịu phí ship đổi trả 100% ạ.",,,Khiếu nại,medium,neutral,xlsx
1056,1,customer,Shop có bán sỉ áo thun trơn để về mình tự in hình ko ạ?,,,Tư vấn SP,light,neutral,xlsx
1056,2,agent,"Dạ có ạ, shop chuyên cung cấp phôi áo thun cotton 100% cho các xưởng in ạ.",,,Tư vấn SP,light,neutral,xlsx
1056,3,customer,Cho mình xin bảng giá sỉ theo số lượng 50 - 100 - 200 cái nhé.,,,Tư vấn SP,light,neutral,xlsx
1056,4,agent,"Dạ vâng, shop gửi bạn bảng giá sỉ chi tiết qua tin nhắn, bạn check giúp shop nhé.",,,Tư vấn SP,light,neutral,xlsx
1057,1,customer,Shop ơi mình thanh toán qua VNPay bị trừ tiền 2 lần cho cùng 1 đơn hàng.,,,Thanh toán,light,neutral,xlsx
1057,2,agent,Dạ có thể do lúc thanh toán mạng bị lag nên bạn nhấn xác nhận 2 lần ạ.,,,Thanh toán,light,neutral,xlsx
1057,3,customer,Giờ mình muốn lấy lại số tiền thừa đó thì thủ tục thế nào hả shop?,,,Thanh toán,light,neutral,xlsx
1057,4,agent,"Dạ bạn nhắn shop số tài khoản, shop check với ngân hàng rồi sẽ chuyển trả lại bạn ạ.",,,Thanh toán,light,neutral,xlsx
1058,1,customer,"Shop làm việc rất nhiệt tình, sp dùng cực thích, tặng shop 5 sao nhé!",,,Đánh giá,light,neutral,xlsx
1058,2,agent,Dạ shop cảm ơn bạn rất nhiều! Rất vui vì mang lại trải nghiệm tốt cho bạn.,,,Đánh giá,light,neutral,xlsx
1058,3,customer,Chúc shop ngày càng phát triển và có thêm nhiều sp chất lượng hơn nữa.,,,Đánh giá,light,neutral,xlsx
1058,4,agent,"Vâng ạ, shop luôn sẵn sàng phục vụ bạn tốt nhất trong những đơn tới nhé!",,,Đánh giá,light,neutral,xlsx
1059,1,customer,Tai nghe này có dùng được cho điện thoại Samsung đời cũ ko shop?,,,Kỹ thuật,light,neutral,xlsx
1059,2,agent,Dạ tai nghe dùng jack 3.5mm nên tương thích hoàn toàn với các máy có lỗ cắm tròn ạ.,,,Kỹ thuật,light,neutral,xlsx
1059,3,customer,Có hỗ trợ tăng giảm âm lượng trên dây tai nghe ko bạn?,,,Kỹ thuật,light,neutral,xlsx
1059,4,agent,"Dạ có ạ, trên dây có tích hợp cụm phím điều chỉnh âm lượng và mic đàm thoại ạ.",,,Kỹ thuật,light,neutral,xlsx
1060,1,customer,Shop ơi cho mình hỏi cái váy này màu trắng có bị xuyên thấu nhiều ko?,,,Thông số SP,light,neutral,xlsx
1060,2,agent,Dạ váy có 2 lớp lót dày dặn nên hoàn toàn ko bị lộ nội y đâu bạn yên tâm ạ.,,,Thông số SP,light,neutral,xlsx
1060,3,customer,"Mình cao 1m55 mặc thì dài đến đâu hả shop, có bị quá gối ko?",,,Thông số SP,light,neutral,xlsx
1060,4,agent,"Dạ 1m55 mặc sẽ dài qua gối khoảng 5cm, nhìn rất thanh lịch và kín đáo ạ.",,,Thông số SP,light,neutral,xlsx
1061,1,customer,"Shop ơi mình nhận hàng rồi nhưng bị sai mẫu, mình đặt hình mèo mà giao hình chó.",,,Khiếu nại,light,neutral,xlsx
1061,2,agent,"Dạ shop thành thật xin lỗi bạn, chắc do nhân viên đóng hàng nhìn nhầm hình ảnh ạ.",,,Khiếu nại,light,neutral,xlsx
1061,3,customer,Giờ mình muốn đổi lại đúng mẫu mèo thì làm thế nào hả shop?,,,Khiếu nại,light,neutral,xlsx
1061,4,agent,"Dạ bạn làm lệnh đổi trả trên app, shop sẽ cho shipper qua thu cũ đổi mới cho bạn ạ.",,,Khiếu nại,light,neutral,xlsx
1062,1,customer,Sản phẩm này có được kiểm định an toàn cho trẻ sơ sinh ko shop?,,,Tin cậy,medium,neutral,xlsx
1062,2,agent,"Dạ có ạ, vải đã được kiểm định ko chứa chất gây ung thư và an toàn cho da bé ạ.",,,Tin cậy,medium,neutral,xlsx
1062,3,customer,Shop gửi cho mình xem ảnh cái giấy chứng nhận kiểm định đó dc ko?,,,Tin cậy,medium,neutral,xlsx
1062,4,agent,"Dạ vâng, shop gửi bạn ảnh giấy chứng nhận trong tin nhắn này để bạn yên tâm nhé.",,,Tin cậy,medium,neutral,xlsx
1063,1,customer,"Shop ơi mình muốn đặt đơn quà tặng, shop có dịch vụ viết thiệp tay ko?",,,Dịch vụ thêm,light,neutral,xlsx
1063,2,agent,"Dạ có ạ, shop viết thiệp miễn phí cho đơn hàng quà tặng của mình ạ.",,,Dịch vụ thêm,light,neutral,xlsx
1063,3,customer,"Ghi giúp mình chữ ""Chúc mừng sinh nhật mẹ yêu, chúc mẹ luôn mạnh khỏe"" nhé.",,,Dịch vụ thêm,light,neutral,xlsx
1063,4,agent,"Dạ shop đã ghi nhận, shop sẽ chọn mẫu thiệp hoa nhã nhặn cho mình ạ.",,,Dịch vụ thêm,light,neutral,xlsx
1064,1,customer,Cái nồi này dùng được cho bếp từ ko hay chỉ dùng cho bếp gas thôi?,,,Thông số SP,light,neutral,xlsx
1064,2,agent,"Dạ nồi có đáy nhiễm từ nên dùng dc cho tất cả các loại bếp từ, gas, hồng ngoại ạ.",,,Thông số SP,light,neutral,xlsx
1064,3,customer,Mình sợ dùng cho bếp từ nó ko bắt nhiệt nhanh bằng nồi chuyên dụng.,,,Thông số SP,light,neutral,xlsx
1064,4,agent,Dạ nồi dẫn nhiệt cực tốt nên đun nước chỉ mất 2-3 phút là sôi sùng sục rồi ạ.,,,Thông số SP,light,neutral,xlsx
1065,1,customer,"Shop ơi mình nhận nhầm hàng của người khác, shipper giao lộn túi rồi.",,,Khiếu nại,heavy,neutral,xlsx
1065,2,agent,Dạ bạn xem trên gói hàng tên người nhận là ai vậy ạ?,,,Khiếu nại,heavy,neutral,xlsx
1065,3,customer,"Tên là Nguyễn Văn B, địa chỉ ở tận Quận 10 cơ, ko phải mình.",,,Khiếu nại,heavy,neutral,xlsx
1065,4,agent,"Dạ shop xin lỗi, shop sẽ báo shipper quay lại đổi lại đúng đơn cho bạn ngay ạ.",,,Khiếu nại,heavy,neutral,xlsx
1066,1,customer,Shop có bán trả góp qua thẻ ngân hàng mà ko mất lãi suất ko ạ?,,,Thanh toán,light,neutral,xlsx
1066,2,agent,"Dạ có ạ, shop hỗ trợ trả góp 0% lãi suất cho các đơn hàng từ 3 triệu trở lên ạ.",,,Thanh toán,light,neutral,xlsx
1066,3,customer,Kỳ hạn trả góp tối đa là bao nhiêu tháng vậy shop ơi?,,,Thanh toán,light,neutral,xlsx
1066,4,agent,"Dạ mình có thể chọn kỳ hạn 3, 6 hoặc 12 tháng tùy nhu cầu của mình nhé.",,,Thanh toán,light,neutral,xlsx
1067,1,customer,Shop ơi sp này có được dùng thử trong vòng 7 ngày ko?,,,Giao hàng,medium,neutral,xlsx
1067,2,agent,"Dạ theo quy định sàn thì ko dc dùng thử, nhưng shop hỗ trợ trả hàng nếu có lỗi ạ.",,,Giao hàng,medium,neutral,xlsx
1067,3,customer,Nếu mình dùng thấy ko hợp với da thì có dc trả lại ko bạn?,,,Giao hàng,medium,neutral,xlsx
1067,4,agent,"Dạ mỹ phẩm đã mở nắp dùng rồi thì shop ko nhận lại dc, mong bạn thông cảm ạ.",,,Giao hàng,medium,neutral,xlsx
1068,1,customer,"Shop làm việc rất chuyên nghiệp, trả lời tin nhắn siêu nhanh!",,,Đánh giá,light,neutral,xlsx
1068,2,agent,Dạ shop cảm ơn lời khen của bạn ạ! Rất vui vì mang lại trải nghiệm tốt cho bạn.,,,Đánh giá,light,neutral,xlsx
1068,3,customer,Chắc chắn mình sẽ quay lại ủng hộ shop nhiều lần nữa.,,,Đánh giá,light,neutral,xlsx
1068,4,agent,"Vâng ạ, shop luôn sẵn sàng phục vụ bạn tốt nhất trong những đơn tới nhé!",,,Đánh giá,light,neutral,xlsx
1069,1,customer,Tại sao giá trên web lại rẻ hơn giá trên Facebook của shop vậy?,,,Giá cả,medium,neutral,xlsx
1069,2,agent,Dạ trên web shop có chương trình ưu đãi dành riêng cho khách đăng ký thành viên ạ.,,,Giá cả,medium,neutral,xlsx
1069,3,customer,Thế mình đặt trên web rồi qua shop lấy có dc tính giá rẻ ko bạn?,,,Giá cả,medium,neutral,xlsx
1069,4,agent,"Dạ dc ạ, bạn cứ chọn hình thức ""Nhận tại cửa hàng"" lúc đặt đơn trên web nhé.",,,Giá cả,medium,neutral,xlsx
1070,1,customer,"Shop ơi mình nhận được hàng rồi nhưng hộp bị rách, sp hơi bị trầy xước nhẹ.",,,Khiếu nại,light,neutral,xlsx
1070,2,agent,Dạ shop rất tiếc! Bạn chụp ảnh phần trầy xước gửi shop xem mức độ thế nào ạ.,,,Khiếu nại,light,neutral,xlsx
1070,3,customer,"[Gửi ảnh] Đây này, vết xước ngay mặt trước nhìn khá rõ.",,,Khiếu nại,light,neutral,xlsx
1070,4,agent,Dạ lỗi này shop sẽ đổi cho bạn cái mới hoàn toàn nhé. Xin lỗi bạn vì sự cố này.,,,Khiếu nại,light,neutral,xlsx
1071,1,customer,Sản phẩm này có dùng được cho da dầu mụn ko shop ơi?,,,Tư vấn SP,light,neutral,xlsx
1071,2,agent,"Dạ có ạ, đây là dòng kem dưỡng kiềm dầu và hỗ trợ giảm viêm mụn rất tốt ạ.",,,Tư vấn SP,light,neutral,xlsx
1071,3,customer,"Có làm khô da quá mức ko shop, mình sợ bị bong tróc da.",,,Tư vấn SP,light,neutral,xlsx
1071,4,agent,"Dạ ko ạ, thành phần có chứa HA giúp cấp ẩm sâu nên da vẫn rất mướt mịn ạ.",,,Tư vấn SP,light,neutral,xlsx
1072,1,customer,Shop có hỗ trợ đổi hàng sang mẫu khác có giá tiền cao hơn ko ạ?,,,Đổi trả,light,satisfied,xlsx
1072,2,agent,"Dạ có ạ, bạn chỉ cần thanh toán thêm số tiền chênh lệch là được ạ.",,,Đổi trả,light,satisfied,xlsx
1072,3,customer,Có mất thêm phí xử lý hay phí gì khác ko shop ơi?,,,Đổi trả,light,satisfied,xlsx
1072,4,agent,"Dạ ko ạ, mình chỉ cần thanh toán tiền chênh lệch và phí ship 2 chiều thôi ạ.",,,Đổi trả,light,satisfied,xlsx
1073,1,customer,Shop ơi cái tai nghe mình mua bị rè một bên tai trái.,,,Khiếu nại,light,neutral,xlsx
1073,2,agent,Dạ bạn thử vệ sinh lại jack cắm hoặc kết nối với máy khác xem còn bị ko ạ?,,,Khiếu nại,light,neutral,xlsx
1073,3,customer,"Mình thử hết rồi, vẫn bị rè bên tai trái shop ạ.",,,Khiếu nại,light,neutral,xlsx
1073,4,agent,"Dạ vậy là lỗi phần cứng rồi, bạn gửi shop để shop đổi cái mới cho mình nhé.",,,Khiếu nại,light,neutral,xlsx
1074,1,customer,Shop có bán túi đựng sp riêng để mang đi tặng ko shop?,,,Tư vấn SP,light,neutral,xlsx
1074,2,agent,Dạ shop có bán túi giấy quà tặng cao cấp với nhiều kích cỡ khác nhau ạ.,,,Tư vấn SP,light,neutral,xlsx
1074,3,customer,Cho mình xin ảnh và giá của loại túi đựng vừa bộ mỹ phẩm nhé.,,,Tư vấn SP,light,neutral,xlsx
1074,4,agent,"Dạ shop gửi ảnh trong tin nhắn, giá mỗi túi là 15k bạn nhé.",,,Tư vấn SP,light,neutral,xlsx
1075,1,customer,Shop ơi sp này có được xem hàng trước khi thanh toán ko?,,,Giao hàng,medium,neutral,xlsx
1075,2,agent,"Dạ theo quy định sàn là ko dc xem hàng, nhưng bạn có 7 ngày để trả hàng ạ.",,,Giao hàng,medium,neutral,xlsx
1075,3,customer,Nếu shipper ko cho xem mình sẽ ko nhận hàng đâu.,,,Giao hàng,medium,neutral,xlsx
1075,4,agent,"Dạ mong bạn thông cảm cho shop, shop cam kết hàng đúng mô tả, bạn cứ yên tâm ạ.",,,Giao hàng,medium,neutral,xlsx
1076,1,customer,Shop ơi mình muốn đặt đơn hỏa tốc ngay bây giờ có được ko?,,,Giao hàng,medium,neutral,xlsx
1076,2,agent,"Dạ được ạ, shop đang mở máy nhận đơn hỏa tốc, mình đặt là shop đi hàng luôn ạ.",,,Giao hàng,medium,neutral,xlsx
1076,3,customer,"Tầm bao lâu thì shipper tới nơi hả shop, mình đang vội đi làm.",,,Giao hàng,medium,neutral,xlsx
1076,4,agent,Dạ trong vòng 30-60 phút tùy khoảng cách là bạn nhận được hàng rồi ạ.,,,Giao hàng,medium,neutral,xlsx
1077,1,customer,"Cái máy này mình mua về dùng thấy nó kêu to quá, có bị lỗi gì ko?",,,Kỹ thuật,light,neutral,xlsx
1077,2,agent,"Dạ máy công suất lớn nên tiếng ồn tầm 60dB là bình thường, bạn kiểm tra chân máy xem.",,,Kỹ thuật,light,neutral,xlsx
1077,3,customer,"Mình để trên bàn gỗ nên nó rung và kêu dữ lắm, sợ hỏng máy.",,,Kỹ thuật,light,neutral,xlsx
1077,4,agent,Dạ bạn lót thêm miếng cao su dưới chân máy sẽ giảm rung và bớt ồn ngay ạ.,,,Kỹ thuật,light,neutral,xlsx
1078,1,customer,Shop có hỗ trợ đổi trả nếu mình mặc ko hợp màu da ko ạ?,,,Đổi trả,medium,neutral,xlsx
1078,2,agent,Dạ shop hỗ trợ đổi màu trong vòng 7 ngày nếu hàng còn nguyên tem mác ạ.,,,Đổi trả,medium,neutral,xlsx
1078,3,customer,Mình lỡ cắt mác rồi nhưng mới mặc thử 1 lần thôi có đổi dc ko?,,,Đổi trả,medium,neutral,xlsx
1078,4,agent,"Dạ đã cắt mác rồi thì shop ko nhận đổi trả dc nữa, mong bạn thông cảm ạ.",,,Đổi trả,medium,neutral,xlsx
1079,1,customer,Sản phẩm này có tặng kèm thêm quà gì đặc biệt cho khách mới ko?,,,Khuyến mãi,light,satisfied,xlsx
1079,2,agent,Dạ khách mới đặt đơn đầu tiên shop sẽ tặng kèm 1 chiếc bờm tóc xinh xắn ạ.,,,Khuyến mãi,light,satisfied,xlsx
1079,3,customer,"Tuyệt vời, mình đặt đơn ngay đây, shop nhớ bỏ quà vào cho mình nhé.",,,Khuyến mãi,light,satisfied,xlsx
1079,4,agent,"Dạ vâng ạ, shop đã ghi chú quà tặng cho đơn hàng của mình rồi nhé!",,,Khuyến mãi,light,satisfied,xlsx
1080,1,customer,Shop ơi mình nhận được cái nồi cơm điện mà nó bị móp vỏ nhựa rồi.,,,Khiếu nại,light,satisfied,xlsx
1080,2,agent,"Dạ shop rất tiếc, chắc do bên vận chuyển quăng quật mạnh tay trong lúc giao hàng ạ.",,,Khiếu nại,light,satisfied,xlsx
1080,3,customer,"Mình dùng thử thấy vẫn nấu được nhưng nhìn nó xấu quá, ko muốn dùng.",,,Khiếu nại,light,satisfied,xlsx
1080,4,agent,Dạ vậy shop sẽ gửi shipper qua thu hồi và đổi cái mới hoàn toàn cho bạn nhé.,,,Khiếu nại,light,satisfied,xlsx
1081,1,customer,Shop có bán sỉ mặt hàng này về bán shop online tại tỉnh ko?,,,Giá sỉ,light,neutral,xlsx
1081,2,agent,"Dạ có ạ, bạn lấy từ 15 sp trở lên là shop đã có giá sỉ cực tốt cho mình rồi ạ.",,,Giá sỉ,light,neutral,xlsx
1081,3,customer,Cho mình xin bảng giá sỉ và chính sách bảo hành cho khách sỉ nhé.,,,Giá sỉ,light,neutral,xlsx
1081,4,agent,"Dạ shop gửi bạn file báo giá sỉ qua tin nhắn, bạn check giúp shop nha.",,,Giá sỉ,light,neutral,xlsx
1082,1,customer,Shop ơi cái tai nghe này mình dùng bị rè một bên tai phải.,,,Khiếu nại,light,neutral,xlsx
1082,2,agent,Dạ bạn thử vệ sinh lại jack cắm hoặc kết nối với máy khác xem còn bị ko ạ?,,,Khiếu nại,light,neutral,xlsx
1082,3,customer,"Mình thử hết rồi, vẫn bị rè bên tai phải shop ơi.",,,Khiếu nại,light,neutral,xlsx
1082,4,agent,"Dạ vậy là lỗi phần cứng rồi, bạn gửi shop để shop đổi cái mới cho mình nhé.",,,Khiếu nại,light,neutral,xlsx
1083,1,customer,"Shop đóng gói rất đẹp, nhìn sang trọng lắm, mình thích vô cùng!",,,Đánh giá,light,neutral,xlsx
1083,2,agent,Dạ shop cảm ơn lời khen của bạn ạ! Shop luôn muốn khách hài lòng ngay từ vỏ hộp.,,,Đánh giá,light,neutral,xlsx
1083,3,customer,Sẽ giới thiệu cho đồng nghiệp qua ủng hộ shop vì sự chu đáo này.,,,Đánh giá,light,neutral,xlsx
1083,4,agent,"Vâng ạ, shop rất hân hạnh được phục vụ bạn và bạn bè trong những đơn tới nhé!",,,Đánh giá,light,neutral,xlsx
1084,1,customer,"Shop tư vấn rất tận tâm, trả lời tin nhắn siêu nhanh, hài lòng tuyệt đối!",,,Đánh giá,light,neutral,xlsx
1084,2,agent,Dạ shop cảm ơn bạn rất nhiều! Rất vui vì mang lại trải nghiệm tốt cho bạn.,,,Đánh giá,light,neutral,xlsx
1084,3,customer,"Chúc shop buôn may bán đắt, mình sẽ còn ủng hộ dài dài.",,,Đánh giá,light,neutral,xlsx
1084,4,agent,"Vâng ạ, shop cảm ơn và hẹn gặp lại bạn trong những đơn tiếp theo nhé!",,,Đánh giá,light,neutral,xlsx
1085,1,customer,"Shop ơi, cái máy lọc không khí này mình dùng 1 năm rồi, giờ muốn thay màng lọc thì mua ở đâu?",,,Bảo hành/Sửa chữa,light,satisfied,xlsx
1085,2,agent,"Dạ shop luôn có sẵn màng lọc thay thế chính hãng cho dòng này, giá là 250k ạ.",,,Bảo hành/Sửa chữa,light,satisfied,xlsx
1085,3,customer,Thay cái này có khó ko shop? Mình sợ tháo ra lắp vào ko khớp lại hỏng máy.,,,Bảo hành/Sửa chữa,light,satisfied,xlsx
1085,4,agent,"Dạ cực dễ ạ, chỉ cần mở nắp sau và rút màng cũ ra thôi. Shop gửi video hướng dẫn đây ạ.",,,Bảo hành/Sửa chữa,light,satisfied,xlsx
1086,1,customer,Shop cho mình hỏi sp này có cam kết ko chứa paraben hay hương liệu độc hại ko?,,,Tin cậy/An toàn,light,neutral,xlsx
1086,2,agent,"Dạ bảng thành phần 100% hữu cơ, đã được kiểm định ko hóa chất gây hại cho da ạ.",,,Tin cậy/An toàn,light,neutral,xlsx
1086,3,customer,"Da mình cực kỳ nhạy cảm, lỡ dùng mà bị kích ứng thì shop có chịu trách nhiệm ko?",,,Tin cậy/An toàn,light,neutral,xlsx
1086,4,agent,Dạ shop hỗ trợ hoàn tiền nếu có giấy chứng nhận của da liễu là do sp bên shop ạ.,,,Tin cậy/An toàn,light,neutral,xlsx
1087,1,customer,Shop ơi mình nhận hàng rồi nhưng shipper ko cho mình quay video đồng kiểm.,,,Giao hàng,medium,neutral,xlsx
1087,2,agent,"Dạ quy định sàn là ko xem hàng trước, nhưng bạn hoàn toàn có thể quay video lúc mở hộp ạ.",,,Giao hàng,medium,neutral,xlsx
1087,3,customer,Nếu video quay lại thấy hàng bị vỡ thì mình gửi trực tiếp cho shop qua đây luôn à?,,,Giao hàng,medium,neutral,xlsx
1087,4,agent,"Dạ đúng rồi ạ, bạn gửi video qua đây shop sẽ xử lý đổi mới hoặc hoàn tiền ngay lập tức ạ.",,,Giao hàng,medium,neutral,xlsx
1088,1,customer,Cái loa kéo này sạc đầy thì hát karaoke liên tục được mấy tiếng hả shop?,,,Thông số kỹ thuật,light,satisfied,xlsx
1088,2,agent,Dạ nếu mở âm lượng vừa phải thì mình dùng được liên tục từ 4-6 tiếng ạ.,,,Thông số kỹ thuật,light,satisfied,xlsx
1088,3,customer,Có tặng kèm micro ko hay mình phải mua rời bên ngoài hả bạn?,,,Thông số kỹ thuật,light,satisfied,xlsx
1088,4,agent,Dạ shop tặng kèm bộ 2 micro không dây cao cấp đi kèm theo máy luôn rồi ạ.,,,Thông số kỹ thuật,light,satisfied,xlsx
1089,1,customer,"Shop ơi đơn hàng của mình báo ""Đã giao"" mà mình vẫn chưa thấy shipper đâu cả.",,,Khiếu nại/Vận chuyển,medium,neutral,xlsx
1089,2,agent,Dạ bạn kiểm tra giúp xem có người thân hay bảo vệ tòa nhà nhận hộ mình ko ạ?,,,Khiếu nại/Vận chuyển,medium,neutral,xlsx
1089,3,customer,"Mình hỏi hết rồi ko ai nhận, số shipper mình gọi thì thuê bao ko liên lạc dc.",,,Khiếu nại/Vận chuyển,medium,neutral,xlsx
1089,4,agent,Dạ shop sẽ báo bưu cục kiểm tra lại vị trí giao hàng và phản hồi cho bạn trong 2h tới nhé.,,,Khiếu nại/Vận chuyển,medium,neutral,xlsx
1090,1,customer,Shop có nhận in lời chúc lên hộp quà theo yêu cầu cho đơn sỉ ko?,,,Dịch vụ thêm,light,neutral,xlsx
1090,2,agent,"Dạ có ạ, với đơn từ 20 set trở lên shop hỗ trợ thiết kế và in lời chúc miễn phí ạ.",,,Dịch vụ thêm,light,neutral,xlsx
1090,3,customer,Mình muốn in lời chúc ngày quốc tế phụ nữ 8/3 cho nhân viên công ty.,,,Dịch vụ thêm,light,neutral,xlsx
1090,4,agent,"Dạ vâng ạ, bạn gửi mẫu logo và nội dung, shop sẽ lên demo cho mình xem trước khi in nhé.",,,Dịch vụ thêm,light,neutral,xlsx
1091,1,customer,Sản phẩm này có dùng được cho bếp từ của các hãng Châu Âu như Bosch hay Teka ko?,,,Kỹ thuật,light,satisfied,xlsx
1091,2,agent,Dạ nồi có đáy nhiễm từ đa lớp nên bắt từ cực nhạy trên mọi dòng bếp Châu Âu ạ.,,,Kỹ thuật,light,satisfied,xlsx
1091,3,customer,Mình sợ một số loại nồi rẻ tiền đun trên bếp Bosch nó hay báo lỗi ko nhận nồi.,,,Kỹ thuật,light,satisfied,xlsx
1091,4,agent,"Dạ shop cam kết tương thích 100%, nếu ko nhận nồi shop nhận lại hàng và hoàn tiền ạ.",,,Kỹ thuật,light,satisfied,xlsx
1092,1,customer,"Shop ơi mình thanh toán qua ví điện tử rồi mà app cứ hiện ""Chờ thanh toán"" là sao?",,,Thanh toán,light,neutral,xlsx
1092,2,agent,"Dạ có thể do hệ thống cập nhật chậm, mình chờ khoảng 10p xem sao nhé.",,,Thanh toán,light,neutral,xlsx
1092,3,customer,"Chờ từ sáng đến giờ rồi vẫn thế, tiền thì trừ thật mà đơn thì ko xác nhận.",,,Thanh toán,light,neutral,xlsx
1092,4,agent,"Dạ bạn gửi shop ảnh giao dịch thành công, shop sẽ báo kỹ thuật can thiệp ngay ạ.",,,Thanh toán,light,neutral,xlsx
1093,1,customer,"Shop ơi sp mình mua dùng 1 tháng đã bị bong tróc lớp mạ vàng rồi, buồn quá.",,,Khiếu nại/Chất lượng,light,neutral,xlsx
1093,2,agent,"Dạ shop rất tiếc, bạn có thường xuyên để sp tiếp xúc với hóa chất hay nước ko ạ?",,,Khiếu nại/Chất lượng,light,neutral,xlsx
1093,3,customer,"Mình chỉ đeo đi làm bình thường thôi, ko xịt nước hoa lên đâu.",,,Khiếu nại/Chất lượng,light,neutral,xlsx
1093,4,agent,"Dạ có thể do lỗi lớp mạ, bạn gửi lại shop để shop đổi cái mới bền hơn cho mình nhé.",,,Khiếu nại/Chất lượng,light,neutral,xlsx
1094,1,customer,"Shop phục vụ rất chuyên nghiệp, trả lời tin nhắn 2h sáng luôn, nể thật sự!",,,Đánh giá,light,neutral,xlsx
1094,2,agent,Dạ vì shop muốn hỗ trợ khách hàng tốt nhất bất kể lúc nào ạ. Cảm ơn bạn nhiều!,,,Đánh giá,light,neutral,xlsx
1094,3,customer,Sẽ luôn ủng hộ shop vì sự nhiệt tình và hàng chất lượng thế này.,,,Đánh giá,light,neutral,xlsx
1094,4,agent,"Vâng ạ, shop rất hân hạnh và hẹn sớm gặp lại bạn trong những đơn hàng tới nhé!",,,Đánh giá,light,neutral,xlsx
1095,1,customer,Shop ơi cái đồng hồ này có chức năng đo nhịp tim và nồng độ oxy trong máu ko?,,,Thông số kỹ thuật,light,neutral,xlsx
1095,2,agent,"Dạ có ạ, đây là dòng smartwatch đời mới nhất có đầy đủ các cảm biến sức khỏe ạ.",,,Thông số kỹ thuật,light,neutral,xlsx
1095,3,customer,"Độ chính xác có cao ko shop, mình định mua tặng cho ông bà dùng.",,,Thông số kỹ thuật,light,neutral,xlsx
1095,4,agent,"Dạ độ chính xác đạt khoảng 95%, dùng để theo dõi sức khỏe hàng ngày rất ổn ạ.",,,Thông số kỹ thuật,light,neutral,xlsx
